,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1306,31.0,No,Travel_Frequently,1125.0,Sales,7.0,4.0,,1.0,1833.0,1.0,Female,68.0,,3.0,,1.0,Married,,8277.0,2.0,Y,,14.0,3.0,4.0,80.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,
1307,28.0,No,Travel_Rarely,1217.0,Research & Development,1.0,,Medical,,1834.0,,Female,67.0,3.0,1.0,Research Scientist,,Married,3591.0,12719.0,1.0,Y,No,25.0,4.0,,80.0,1.0,3.0,3.0,3.0,3.0,2.0,,2.0
1308,38.0,No,Travel_Rarely,723.0,Sales,,4.0,Marketing,1.0,,2.0,,77.0,1.0,2.0,Sales Representative,4.0,Married,,4244.0,2.0,Y,Yes,20.0,4.0,1.0,80.0,2.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0
1309,26.0,No,Travel_Rarely,572.0,Sales,10.0,3.0,Medical,1.0,1836.0,3.0,Male,46.0,3.0,,,4.0,Single,4684.0,9125.0,1.0,,No,13.0,,1.0,80.0,,,,3.0,5.0,3.0,1.0,2.0
1310,58.0,No,,1216.0,Research & Development,15.0,4.0,Life Sciences,1.0,1837.0,1.0,Male,,3.0,4.0,,3.0,Married,15787.0,21624.0,2.0,Y,Yes,14.0,3.0,2.0,80.0,0.0,23.0,3.0,3.0,2.0,2.0,2.0,
1311,18.0,No,Non-Travel,1431.0,Research & Development,14.0,,Medical,1.0,,2.0,Female,,3.0,,Research Scientist,3.0,Single,1514.0,8018.0,1.0,Y,,16.0,,3.0,80.0,0.0,0.0,4.0,1.0,,0.0,0.0,0.0
1312,31.0,Yes,Travel_Rarely,,Human Resources,18.0,5.0,Human Resources,1.0,1842.0,4.0,,89.0,4.0,1.0,Human Resources,1.0,Married,2956.0,21495.0,0.0,Y,No,17.0,3.0,,80.0,,,4.0,3.0,,,,
1313,29.0,Yes,Travel_Rarely,350.0,,,3.0,Human Resources,,,1.0,Male,,,1.0,Human Resources,,Divorced,2335.0,3157.0,4.0,Y,Yes,15.0,3.0,4.0,80.0,3.0,4.0,,,2.0,,,0.0
1314,,No,Non-Travel,589.0,,2.0,4.0,,1.0,1845.0,3.0,Female,67.0,3.0,2.0,Sales Executive,3.0,Married,5154.0,,4.0,Y,No,22.0,4.0,2.0,80.0,,10.0,,4.0,,7.0,5.0,7.0
1315,36.0,No,,430.0,Research & Development,2.0,4.0,Other,,1847.0,4.0,Female,73.0,,,Research Scientist,2.0,Married,6962.0,,,Y,Yes,22.0,4.0,4.0,80.0,1.0,15.0,2.0,,1.0,0.0,0.0,0.0
1316,,No,,,,2.0,4.0,,1.0,1849.0,1.0,,92.0,3.0,2.0,Sales Executive,4.0,,5675.0,19246.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,7.0,,3.0,7.0,7.0,,7.0
1317,,No,Travel_Frequently,,Research & Development,5.0,2.0,Life Sciences,1.0,1850.0,4.0,,,3.0,1.0,Laboratory Technician,4.0,Single,,19826.0,0.0,Y,Yes,14.0,3.0,,80.0,0.0,6.0,3.0,2.0,5.0,4.0,0.0,
1318,,No,,574.0,Research & Development,20.0,1.0,,1.0,,,Male,,3.0,1.0,Laboratory Technician,4.0,Married,,7003.0,1.0,Y,No,,3.0,2.0,80.0,0.0,,3.0,4.0,,8.0,3.0,10.0
1319,32.0,No,,1318.0,Sales,10.0,,Marketing,1.0,1853.0,4.0,Male,79.0,3.0,2.0,Sales Executive,4.0,Single,4648.0,,8.0,Y,No,,3.0,,80.0,0.0,,2.0,4.0,0.0,,0.0,0.0
1320,,No,Non-Travel,355.0,Research & Development,10.0,,,1.0,1854.0,,Male,38.0,3.0,1.0,Research Scientist,3.0,,,,3.0,,No,22.0,,,80.0,2.0,10.0,1.0,2.0,6.0,3.0,,3.0
1321,47.0,No,Travel_Rarely,,Research & Development,9.0,,Life Sciences,1.0,,,Female,64.0,3.0,1.0,Laboratory Technician,3.0,,2105.0,,4.0,Y,No,12.0,3.0,3.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0
1322,46.0,No,Travel_Rarely,706.0,,2.0,2.0,Life Sciences,1.0,1857.0,4.0,Male,,3.0,3.0,Manufacturing Director,4.0,Divorced,8578.0,19989.0,3.0,Y,No,14.0,3.0,3.0,80.0,1.0,12.0,,2.0,,,4.0,7.0
1323,28.0,No,Non-Travel,280.0,Human Resources,1.0,2.0,Life Sciences,,1858.0,3.0,Male,43.0,3.0,1.0,Human Resources,4.0,,,10494.0,,Y,No,,3.0,2.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,,2.0
1324,29.0,No,Travel_Rarely,,Research & Development,29.0,1.0,Life Sciences,1.0,1859.0,4.0,Male,93.0,1.0,2.0,,3.0,Divorced,6384.0,,8.0,Y,No,17.0,3.0,4.0,,2.0,11.0,3.0,,7.0,0.0,1.0,
1325,42.0,No,Travel_Rarely,,,8.0,3.0,Life Sciences,1.0,,4.0,Male,81.0,,,Laboratory Technician,3.0,,3968.0,13624.0,4.0,Y,No,,3.0,4.0,80.0,0.0,8.0,,,0.0,,0.0,0.0
1326,32.0,Yes,Travel_Rarely,414.0,Sales,2.0,4.0,Marketing,1.0,1862.0,3.0,Male,,2.0,,,2.0,,,26186.0,7.0,,Yes,12.0,,3.0,80.0,0.0,,3.0,2.0,2.0,,2.0,2.0
1327,46.0,No,Travel_Rarely,1319.0,,3.0,3.0,Technical Degree,1.0,1863.0,1.0,Female,45.0,4.0,4.0,Sales Executive,1.0,Divorced,13225.0,7739.0,2.0,Y,No,12.0,3.0,4.0,80.0,1.0,,5.0,3.0,19.0,,2.0,8.0
1328,,No,,728.0,Sales,,,Medical,1.0,1864.0,2.0,Female,36.0,2.0,,Sales Representative,,Married,3540.0,,1.0,,No,,,4.0,80.0,1.0,9.0,5.0,3.0,9.0,8.0,5.0,8.0
1329,29.0,No,Travel_Rarely,352.0,Human Resources,,1.0,Medical,1.0,1865.0,4.0,Male,87.0,2.0,,Human Resources,2.0,Married,2804.0,15434.0,1.0,Y,No,,3.0,,,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
1330,,No,Travel_Rarely,823.0,Research & Development,6.0,3.0,Medical,1.0,1866.0,1.0,Female,81.0,,,,,Married,19392.0,22539.0,7.0,Y,No,13.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,16.0,12.0,6.0,14.0
1331,48.0,No,Travel_Rarely,1224.0,Research & Development,10.0,3.0,Life Sciences,,1867.0,4.0,,91.0,2.0,5.0,Research Director,2.0,Married,19665.0,13583.0,4.0,Y,,12.0,3.0,4.0,80.0,0.0,,,3.0,22.0,10.0,12.0,9.0
1332,29.0,Yes,,,Research & Development,24.0,2.0,Life Sciences,1.0,1868.0,4.0,Male,73.0,2.0,1.0,Research Scientist,4.0,Single,2439.0,,,Y,Yes,24.0,4.0,2.0,80.0,,1.0,3.0,2.0,1.0,0.0,1.0,
1333,,Yes,,1254.0,,10.0,,Life Sciences,1.0,,,Female,64.0,3.0,3.0,,2.0,,7314.0,14011.0,5.0,,No,,4.0,,80.0,3.0,14.0,2.0,,8.0,7.0,,
1334,27.0,No,Travel_Frequently,1131.0,Research & Development,15.0,3.0,Life Sciences,1.0,1870.0,4.0,Female,77.0,2.0,1.0,Research Scientist,1.0,Married,4774.0,23844.0,0.0,Y,No,19.0,3.0,4.0,80.0,1.0,,2.0,,7.0,6.0,7.0,
1335,,No,Travel_Rarely,835.0,Research & Development,19.0,,,,1871.0,4.0,Male,41.0,,2.0,Research Scientist,4.0,,3902.0,5141.0,8.0,,No,14.0,3.0,2.0,,3.0,7.0,2.0,,2.0,2.0,2.0,2.0
1336,55.0,No,Travel_Rarely,836.0,Research & Development,2.0,,Technical Degree,1.0,1873.0,2.0,,98.0,2.0,1.0,,4.0,Married,2662.0,7975.0,8.0,Y,,20.0,4.0,2.0,80.0,1.0,19.0,2.0,4.0,5.0,,,
1337,28.0,No,Travel_Rarely,1172.0,Sales,3.0,3.0,Medical,1.0,1875.0,,Female,,3.0,1.0,Sales Representative,2.0,Married,2856.0,3692.0,,Y,No,19.0,,4.0,80.0,1.0,1.0,,3.0,1.0,0.0,0.0,
1338,,Yes,Travel_Rarely,945.0,Sales,9.0,3.0,Medical,1.0,1876.0,,Male,89.0,3.0,1.0,Sales Representative,4.0,Single,1081.0,,,Y,No,13.0,3.0,,80.0,0.0,1.0,3.0,2.0,,0.0,,0.0
1339,,Yes,Travel_Rarely,391.0,Research & Development,7.0,,Life Sciences,,1878.0,4.0,,75.0,3.0,1.0,Research Scientist,,Single,2472.0,26092.0,1.0,Y,Yes,23.0,,1.0,80.0,,,2.0,3.0,,0.0,0.0,0.0
1340,36.0,No,Travel_Rarely,1266.0,,10.0,4.0,,1.0,1880.0,2.0,Female,63.0,2.0,,Sales Executive,3.0,Married,5673.0,6060.0,1.0,Y,Yes,13.0,3.0,1.0,80.0,1.0,10.0,4.0,,10.0,9.0,1.0,
1341,31.0,No,Travel_Rarely,311.0,,,3.0,Life Sciences,1.0,,2.0,Male,89.0,3.0,2.0,Laboratory Technician,3.0,Divorced,4197.0,18624.0,1.0,,No,11.0,3.0,1.0,80.0,1.0,10.0,,3.0,10.0,8.0,0.0,2.0
1342,34.0,No,Travel_Rarely,1480.0,Sales,4.0,3.0,Life Sciences,1.0,1882.0,3.0,Male,64.0,3.0,3.0,Sales Executive,4.0,Married,9713.0,24444.0,2.0,Y,Yes,13.0,,4.0,80.0,3.0,,3.0,3.0,5.0,3.0,1.0,0.0
1343,29.0,No,Travel_Rarely,,Research & Development,7.0,,Life Sciences,1.0,1883.0,,,59.0,3.0,1.0,Laboratory Technician,1.0,Single,2062.0,19384.0,3.0,Y,,14.0,3.0,2.0,80.0,0.0,,2.0,3.0,3.0,2.0,1.0,
1344,,No,Travel_Rarely,783.0,Research & Development,,4.0,Medical,1.0,1885.0,4.0,Male,78.0,3.0,2.0,,1.0,Married,4284.0,13588.0,,Y,,,,,80.0,1.0,16.0,,3.0,,,0.0,
1345,35.0,No,Travel_Rarely,219.0,Research & Development,16.0,,Other,,1886.0,4.0,,44.0,2.0,2.0,Manufacturing Director,2.0,Married,,25388.0,0.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0
1346,45.0,No,Travel_Rarely,556.0,,25.0,2.0,Life Sciences,1.0,1888.0,,Female,93.0,2.0,2.0,Manufacturing Director,4.0,Married,5906.0,23888.0,0.0,Y,,13.0,,,80.0,2.0,,2.0,2.0,9.0,8.0,3.0,8.0
1347,36.0,No,Travel_Frequently,1213.0,Human Resources,,1.0,Human Resources,1.0,1890.0,2.0,Male,94.0,2.0,2.0,Human Resources,4.0,Single,3886.0,4223.0,,Y,No,21.0,4.0,,80.0,0.0,10.0,2.0,2.0,10.0,1.0,0.0,8.0
1348,40.0,No,Travel_Rarely,,Research & Development,1.0,4.0,Life Sciences,1.0,1892.0,,Male,98.0,3.0,,Manager,,Divorced,16823.0,18991.0,2.0,Y,No,11.0,3.0,1.0,80.0,,22.0,,3.0,,7.0,11.0,
1349,26.0,No,Travel_Rarely,482.0,Research & Development,1.0,2.0,Life Sciences,1.0,1893.0,2.0,Female,90.0,2.0,,Research Scientist,,Married,,14908.0,1.0,Y,Yes,13.0,,3.0,80.0,1.0,1.0,,,1.0,0.0,1.0,
1350,27.0,No,Travel_Rarely,511.0,Sales,2.0,2.0,Medical,1.0,1898.0,1.0,Female,89.0,4.0,2.0,Sales Executive,3.0,Single,6500.0,26997.0,0.0,,No,14.0,,2.0,80.0,0.0,,5.0,2.0,8.0,,0.0,7.0
1351,,No,Travel_Frequently,117.0,Research & Development,22.0,3.0,Medical,1.0,1900.0,4.0,Female,58.0,3.0,4.0,Manager,4.0,,17174.0,2437.0,3.0,Y,,11.0,3.0,,80.0,1.0,24.0,,3.0,22.0,17.0,4.0,7.0
1352,44.0,No,Travel_Rarely,170.0,Research & Development,1.0,,,1.0,1903.0,,Male,78.0,4.0,,Healthcare Representative,1.0,Married,5033.0,,2.0,Y,No,15.0,3.0,,80.0,1.0,10.0,5.0,3.0,2.0,,2.0,2.0
1353,34.0,Yes,Non-Travel,967.0,Research & Development,16.0,4.0,Technical Degree,1.0,1905.0,4.0,Male,,1.0,1.0,Research Scientist,,,,14460.0,1.0,Y,Yes,23.0,4.0,2.0,80.0,1.0,5.0,2.0,3.0,5.0,2.0,,0.0
1354,56.0,Yes,Travel_Rarely,,Research & Development,24.0,2.0,Life Sciences,,1907.0,1.0,,97.0,3.0,1.0,Laboratory Technician,4.0,Single,2587.0,10261.0,1.0,Y,No,16.0,3.0,,80.0,0.0,,3.0,3.0,,2.0,,0.0
1355,36.0,No,Travel_Rarely,335.0,Sales,17.0,2.0,Marketing,1.0,,3.0,Male,,2.0,2.0,Sales Executive,2.0,,5507.0,16822.0,2.0,Y,No,16.0,3.0,3.0,,2.0,12.0,1.0,1.0,4.0,2.0,1.0,
1356,41.0,No,Travel_Rarely,337.0,Sales,8.0,3.0,Marketing,1.0,1909.0,,,54.0,3.0,2.0,Sales Executive,2.0,Married,4393.0,26841.0,5.0,Y,No,21.0,4.0,3.0,80.0,1.0,,,,5.0,4.0,1.0,4.0
1357,42.0,No,Travel_Rarely,1396.0,Research & Development,6.0,3.0,,,,3.0,,83.0,3.0,3.0,Research Director,,Married,13348.0,,9.0,Y,No,13.0,3.0,2.0,80.0,1.0,18.0,3.0,,13.0,7.0,5.0,7.0
1358,31.0,No,Travel_Rarely,1079.0,Sales,10.0,,Medical,1.0,1912.0,,,86.0,3.0,2.0,Sales Executive,4.0,,6583.0,20115.0,2.0,Y,Yes,11.0,3.0,4.0,80.0,,8.0,,3.0,,2.0,,4.0
1359,34.0,No,Travel_Rarely,,Sales,3.0,,,1.0,1915.0,4.0,Female,75.0,,2.0,Sales Executive,,Married,8103.0,16495.0,3.0,Y,,12.0,,3.0,80.0,0.0,9.0,3.0,2.0,4.0,,,
1360,31.0,No,Travel_Rarely,471.0,Research & Development,,3.0,Medical,1.0,1916.0,1.0,Female,62.0,,1.0,Laboratory Technician,3.0,,3978.0,16031.0,,,,12.0,3.0,2.0,80.0,1.0,4.0,0.0,2.0,,2.0,2.0,2.0
1361,26.0,No,Travel_Frequently,1096.0,Research & Development,6.0,3.0,Other,1.0,,3.0,,61.0,,1.0,Laboratory Technician,4.0,Married,2544.0,7102.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,,7.0,7.0,7.0
1362,45.0,No,Travel_Frequently,1297.0,Research & Development,1.0,4.0,Medical,1.0,1922.0,2.0,Male,44.0,3.0,2.0,,3.0,Single,5399.0,14511.0,,Y,,12.0,3.0,3.0,80.0,,12.0,3.0,3.0,4.0,,0.0,3.0
1363,,No,,217.0,Sales,,4.0,Marketing,,1924.0,2.0,Male,43.0,3.0,2.0,Sales Executive,3.0,Single,5487.0,10410.0,,Y,,14.0,3.0,2.0,80.0,0.0,10.0,2.0,2.0,10.0,4.0,0.0,9.0
1364,28.0,No,Travel_Frequently,783.0,,,2.0,Life Sciences,,1927.0,3.0,Male,42.0,2.0,2.0,,4.0,Married,6834.0,19255.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,1.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0
1365,29.0,Yes,Travel_Frequently,746.0,Sales,24.0,3.0,,1.0,1928.0,3.0,Male,45.0,4.0,1.0,Sales Representative,1.0,Single,1091.0,10642.0,1.0,Y,No,17.0,3.0,,80.0,0.0,1.0,3.0,3.0,1.0,,0.0,0.0
1366,39.0,No,,1251.0,Sales,21.0,4.0,Life Sciences,1.0,1929.0,1.0,Female,32.0,1.0,2.0,,,Married,,3987.0,6.0,,No,19.0,3.0,,80.0,,10.0,1.0,3.0,3.0,2.0,1.0,2.0
1367,27.0,No,,1354.0,Research & Development,2.0,4.0,Technical Degree,,,2.0,Male,41.0,,1.0,,2.0,Married,2226.0,6073.0,,Y,No,11.0,3.0,3.0,80.0,1.0,6.0,3.0,2.0,5.0,3.0,1.0,
1368,,No,Travel_Frequently,735.0,Research & Development,22.0,,Other,1.0,,3.0,Male,86.0,,2.0,Research Scientist,4.0,,5747.0,26496.0,,Y,Yes,15.0,,2.0,80.0,0.0,16.0,3.0,,15.0,10.0,6.0,11.0
1369,,Yes,Travel_Rarely,1475.0,Sales,13.0,,Marketing,,1933.0,4.0,,84.0,3.0,2.0,Sales Executive,,Single,,23352.0,3.0,Y,Yes,11.0,3.0,4.0,,0.0,6.0,,,2.0,0.0,2.0,
1370,47.0,No,Non-Travel,1169.0,Research & Development,14.0,,Technical Degree,1.0,,,Male,64.0,,,Research Scientist,2.0,,5467.0,2125.0,8.0,Y,No,18.0,3.0,3.0,,1.0,16.0,,4.0,,7.0,1.0,7.0
1371,56.0,No,,1443.0,Sales,11.0,,Marketing,1.0,1935.0,,Female,,2.0,2.0,Sales Executive,1.0,,5380.0,20328.0,4.0,Y,No,16.0,3.0,3.0,80.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
1372,39.0,No,,867.0,Research & Development,9.0,2.0,Medical,1.0,1936.0,1.0,Male,87.0,3.0,2.0,Manufacturing Director,,Married,5151.0,12315.0,1.0,Y,,25.0,4.0,,80.0,1.0,10.0,,3.0,10.0,0.0,7.0,9.0
1373,38.0,No,Travel_Frequently,1394.0,Research & Development,8.0,3.0,Medical,1.0,1937.0,4.0,Female,58.0,2.0,,Research Scientist,2.0,Divorced,,18115.0,,,Yes,16.0,3.0,3.0,,,,3.0,3.0,,,0.0,7.0
1374,58.0,No,Travel_Rarely,605.0,Sales,21.0,,Life Sciences,1.0,1938.0,4.0,Female,72.0,3.0,4.0,Manager,,Married,,11761.0,4.0,Y,,13.0,3.0,,80.0,1.0,29.0,2.0,2.0,1.0,0.0,0.0,
1375,32.0,Yes,Travel_Frequently,238.0,Research & Development,5.0,2.0,,1.0,1939.0,,Female,47.0,,1.0,,3.0,Single,2432.0,15318.0,3.0,Y,Yes,14.0,,1.0,,,8.0,2.0,3.0,4.0,1.0,0.0,3.0
1376,38.0,No,Travel_Rarely,1206.0,Research & Development,9.0,2.0,,1.0,1940.0,,Male,,3.0,1.0,Research Scientist,4.0,,4771.0,14293.0,2.0,Y,No,,3.0,4.0,80.0,,,0.0,4.0,5.0,2.0,0.0,3.0
1377,49.0,No,Travel_Frequently,,Research & Development,,1.0,Life Sciences,1.0,,2.0,,42.0,3.0,,Research Director,4.0,Married,19161.0,13738.0,3.0,Y,,15.0,,4.0,,0.0,28.0,3.0,3.0,5.0,,4.0,3.0
1378,42.0,No,Travel_Rarely,419.0,Sales,,4.0,Marketing,1.0,1943.0,2.0,Male,,3.0,2.0,Sales Executive,4.0,,5087.0,2900.0,3.0,Y,Yes,12.0,3.0,3.0,80.0,2.0,14.0,4.0,3.0,0.0,,0.0,0.0
1379,27.0,Yes,Travel_Frequently,,Human Resources,22.0,3.0,Human Resources,1.0,1944.0,1.0,Female,58.0,,1.0,Human Resources,2.0,Married,2863.0,19555.0,1.0,Y,,12.0,3.0,1.0,,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
1380,35.0,No,Travel_Rarely,682.0,,18.0,4.0,Medical,1.0,1945.0,,Male,71.0,3.0,,Sales Executive,1.0,Married,5561.0,15975.0,,Y,,16.0,3.0,4.0,80.0,1.0,6.0,2.0,1.0,5.0,3.0,0.0,
1381,28.0,No,Non-Travel,,,16.0,,Medical,,1947.0,3.0,,49.0,3.0,1.0,Research Scientist,3.0,Single,2144.0,2122.0,,Y,,,3.0,3.0,80.0,0.0,5.0,,2.0,5.0,3.0,1.0,4.0
1382,31.0,No,Non-Travel,976.0,Research & Development,3.0,,Medical,1.0,1948.0,,Male,48.0,3.0,1.0,,1.0,,3065.0,3995.0,1.0,Y,Yes,13.0,,4.0,80.0,,4.0,3.0,4.0,4.0,2.0,2.0,3.0
1383,36.0,No,Non-Travel,1351.0,Research & Development,9.0,4.0,,1.0,,1.0,Male,66.0,4.0,1.0,Laboratory Technician,2.0,Married,2810.0,9238.0,1.0,Y,No,22.0,4.0,,80.0,0.0,5.0,3.0,3.0,,4.0,0.0,2.0
1384,34.0,No,Travel_Rarely,,Sales,,,Marketing,1.0,1950.0,1.0,Male,32.0,3.0,,Sales Executive,4.0,Single,9888.0,,1.0,Y,No,21.0,4.0,1.0,80.0,,14.0,3.0,2.0,,,2.0,1.0
1385,34.0,No,,1239.0,,,4.0,Medical,1.0,,4.0,Male,39.0,3.0,3.0,Sales Executive,3.0,Divorced,,22914.0,1.0,Y,No,18.0,3.0,,80.0,,,2.0,2.0,,,1.0,1.0
1386,26.0,No,Travel_Rarely,157.0,Research & Development,1.0,,Medical,1.0,1952.0,3.0,Male,,3.0,1.0,Laboratory Technician,1.0,Single,2867.0,,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,8.0,6.0,2.0,7.0,7.0,7.0,6.0
1387,29.0,No,Travel_Rarely,,Research & Development,1.0,3.0,Life Sciences,1.0,1954.0,1.0,,89.0,,2.0,Healthcare Representative,1.0,Married,,6225.0,0.0,Y,,12.0,3.0,1.0,80.0,1.0,6.0,5.0,2.0,5.0,,0.0,2.0
1388,32.0,No,,1146.0,Research & Development,15.0,4.0,Medical,1.0,1955.0,,Female,34.0,3.0,2.0,Healthcare Representative,4.0,Divorced,6667.0,16542.0,5.0,Y,,18.0,3.0,2.0,,1.0,9.0,,3.0,5.0,1.0,1.0,2.0
1389,,No,,1125.0,Research & Development,1.0,,Life Sciences,1.0,1956.0,4.0,Male,48.0,1.0,2.0,Research Scientist,1.0,Married,,5771.0,,Y,,21.0,4.0,2.0,80.0,0.0,10.0,6.0,3.0,10.0,8.0,8.0,7.0
1390,28.0,Yes,Travel_Rarely,1404.0,Research & Development,,3.0,Technical Degree,1.0,1960.0,,Male,32.0,,1.0,Laboratory Technician,4.0,Divorced,2367.0,18779.0,5.0,,No,12.0,,,80.0,1.0,6.0,2.0,2.0,4.0,,0.0,3.0
1391,38.0,No,Travel_Rarely,,Sales,1.0,3.0,Life Sciences,1.0,1961.0,1.0,,59.0,2.0,1.0,Sales Representative,1.0,Single,2858.0,11473.0,4.0,Y,No,14.0,3.0,,,0.0,,,2.0,1.0,0.0,0.0,0.0
1392,35.0,No,Travel_Rarely,1224.0,Sales,7.0,4.0,Life Sciences,1.0,1962.0,,Female,55.0,3.0,2.0,,4.0,Married,5204.0,13586.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,8.0,0.0,9.0
1393,27.0,No,Travel_Rarely,954.0,Sales,,3.0,Marketing,,1965.0,4.0,Male,44.0,3.0,,Sales Executive,4.0,Single,4105.0,5099.0,1.0,,,14.0,3.0,1.0,,0.0,7.0,5.0,,7.0,7.0,0.0,7.0
1394,,No,Travel_Rarely,1373.0,Research & Development,5.0,,Life Sciences,,1966.0,4.0,Male,56.0,2.0,2.0,Manufacturing Director,4.0,Single,,10138.0,,Y,No,24.0,4.0,2.0,,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
1395,,Yes,Travel_Frequently,754.0,Sales,26.0,,Marketing,1.0,1967.0,1.0,Male,63.0,,,,4.0,Married,5617.0,,1.0,,,11.0,3.0,3.0,,0.0,10.0,4.0,3.0,10.0,,0.0,8.0
1396,53.0,Yes,Travel_Rarely,1168.0,Sales,24.0,,Life Sciences,,1968.0,1.0,Male,,3.0,3.0,Sales Executive,1.0,Single,10448.0,,6.0,,Yes,13.0,,2.0,80.0,0.0,15.0,,,2.0,2.0,,2.0
1397,54.0,No,Travel_Rarely,155.0,,9.0,2.0,Life Sciences,1.0,1969.0,1.0,Female,67.0,,2.0,,,Married,2897.0,22474.0,3.0,Y,,11.0,3.0,3.0,80.0,2.0,9.0,,2.0,4.0,3.0,2.0,3.0
1398,33.0,No,,1303.0,Research & Development,7.0,,Life Sciences,1.0,1970.0,,Male,36.0,3.0,,Healthcare Representative,,Divorced,5968.0,18079.0,1.0,Y,No,20.0,4.0,,80.0,,9.0,,3.0,9.0,7.0,2.0,8.0
1399,43.0,No,Travel_Rarely,,,11.0,3.0,Life Sciences,1.0,1971.0,1.0,Male,30.0,3.0,,,3.0,Married,7510.0,16873.0,1.0,Y,No,17.0,3.0,2.0,80.0,,10.0,1.0,3.0,,9.0,0.0,9.0
1400,,No,,1444.0,Human Resources,1.0,4.0,Other,1.0,1972.0,4.0,Male,88.0,3.0,1.0,Human Resources,,Married,2991.0,5224.0,0.0,Y,Yes,11.0,3.0,2.0,,1.0,7.0,2.0,3.0,6.0,,1.0,2.0
1401,55.0,No,Travel_Rarely,189.0,Human Resources,26.0,4.0,Human Resources,1.0,1973.0,,Male,71.0,4.0,,Manager,2.0,Married,19636.0,25811.0,4.0,Y,Yes,18.0,3.0,,80.0,1.0,35.0,0.0,3.0,,9.0,1.0,4.0
1402,31.0,No,,1276.0,,,1.0,Medical,1.0,1974.0,4.0,Female,59.0,1.0,1.0,,4.0,Divorced,,17536.0,1.0,,Yes,,3.0,,80.0,3.0,,4.0,,1.0,0.0,0.0,
1403,39.0,No,Travel_Rarely,119.0,Sales,15.0,4.0,Marketing,1.0,1975.0,2.0,,,3.0,4.0,Sales Executive,1.0,Single,,25098.0,0.0,Y,No,12.0,3.0,1.0,80.0,,21.0,,3.0,20.0,8.0,11.0,10.0
1404,42.0,No,Non-Travel,335.0,Research & Development,,,Life Sciences,,,4.0,Male,37.0,2.0,2.0,,3.0,Single,4332.0,14811.0,1.0,,No,12.0,3.0,4.0,,0.0,,2.0,3.0,20.0,9.0,3.0,7.0
1405,31.0,No,Non-Travel,,Research & Development,10.0,3.0,Medical,,1979.0,3.0,Female,40.0,3.0,3.0,Research Director,3.0,Married,11031.0,26862.0,4.0,Y,No,20.0,4.0,3.0,80.0,,13.0,,,11.0,7.0,4.0,8.0
1406,,No,Travel_Rarely,157.0,,10.0,,Medical,1.0,1980.0,3.0,,,3.0,,Manufacturing Director,1.0,Single,4440.0,25198.0,,Y,Yes,,3.0,4.0,,,9.0,3.0,3.0,5.0,2.0,,4.0
1407,24.0,No,Travel_Rarely,771.0,Research & Development,1.0,2.0,Life Sciences,,1981.0,2.0,Male,45.0,2.0,2.0,,,Single,4617.0,,1.0,,No,12.0,3.0,2.0,80.0,0.0,4.0,2.0,,,,1.0,2.0
1408,,No,,571.0,Research & Development,12.0,2.0,Other,1.0,1982.0,4.0,,78.0,,1.0,,4.0,Single,,13672.0,1.0,Y,No,,3.0,3.0,80.0,0.0,5.0,,4.0,5.0,2.0,,4.0
1409,40.0,No,,,Research & Development,11.0,,Technical Degree,1.0,1985.0,4.0,Female,73.0,3.0,2.0,,3.0,Married,6323.0,,1.0,,,,,1.0,80.0,1.0,10.0,2.0,4.0,10.0,,9.0,4.0
1410,40.0,No,Travel_Rarely,444.0,Sales,2.0,2.0,Marketing,1.0,1986.0,2.0,Female,92.0,3.0,2.0,Sales Executive,2.0,Married,5677.0,,,Y,No,14.0,3.0,3.0,80.0,,15.0,,,11.0,8.0,5.0,10.0
